"journal_issue_id","citedMedium","volume","issue","publication_date","journal_sk"
6803,"Print","296","22","1977-06-02",207
6804,"Print","23","2","1977-04-01",880
6805,"Print","296","23","1977-06-09",207
6806,"Print","296","24","1977-06-16",207
6807,"Print","21","1","1977-01-01",966
6808,"Print","265","5596","1977-02-24",208
6809,"Print","266","5600","1977-03-24",208
6810,"Print","266","5601","1977-03-31",208
6811,"Print","266","5602","1977-04-07",208
6812,"Print","266","5603","1977-04-14",208
6813,"Print","297","1","1977-03-01",210
6814,"Print","297 Suppl 1","","1977-01-01",210
6815,"Print","9","2","1977-01-01",881
6816,"Print","16","4","1977-04-01",213
6817,"Print","27","5","1977-05-01",660
6818,"Print","142","4","1977-04-01",215
6819,"Print","68","22","1977-05-05",883
6820,"Print","35","4","1977-04-01",768
6821,"Print","73","4","1977-04-01",1554
6822,"Print","174","3","1977-01-01",1555
6823,"Print","10","1","1977-02-01",1556
6824,"Print","59","5","1977-05-01",485
6825,"Print","86","11","1976-12-01",1557
6826,"Print","6","14","1977-04-09",226
6827,"Print","6","16","1977-04-16",226
6828,"Print","6","2","1976-06-01",1526
6829,"Print","29","2","1977-03-01",487
6830,"Print","53","617","1977-03-01",777
6831,"Print","21","4","1976-04-01",974
6832,"Print","22","3","1977-03-01",974
6833,"Print","74","4","1977-04-01",231
6834,"Print","196","1123","1977-03-04",492
6835,"Print","196","1124","1977-03-18",492
6836,"Print","154","4","1977-04-01",493
6837,"Print","13","","1977-01-01",1239
6838,"Print","32","2","1977-02-01",234
6839,"Print","28","3","1976-09-01",890
6840,"Print","3","1","1977-01-01",891
6841,"Print","277","955","1977-03-21",496
6842,"Print","277","956","1977-03-28",496
6843,"Print","277","957","1977-03-28",496
6844,"Print","277","958","1977-03-28",496
6845,"Print","14","1","1977-01-01",236
6846,"Print","20","1","1977-02-01",1558
6847,"Print","4","1","1977-03-01",975
6848,"Print","40","2","1977-04-01",239
6849,"Print","13","2","1977-04-01",242
6850,"Print","12","3","1976-09-01",781
6851,"Print","70","2","1977-05-01",246
6852,"Print","11","4","1977-04-01",1559
6853,"Print","22","3","1977-01-01",249
6854,"Print","33","1","1977-03-01",674
6855,"Print","61","4","1976-10-01",500
6856,"Print","24","1","1977-01-01",1560
6857,"Print","16","4","1977-04-01",254
6858,"Print","34","1","1977-01-01",1055
6859,"Print","29","1","1977-01-01",258
6860,"Print","20","1-3","1976-01-01",1248
6861,"Print","44","4","1977-04-01",1437
6862,"Print","83","4","1976-01-01",1561
6863,"Print","47","1","1977-01-01",1056
6864,"Print","58","2","1977-04-01",982
6865,"Print","107","15","1977-04-16",677
6866,"Print","64","253","1977-03-01",1562
6867,"Print","196","4291","1977-05-13",512
6868,"Print","196","4294","1977-06-03",512
6869,"Print","196","4295","1977-06-10",512
6870,"Print","53","2","1977-02-01",983
6871,"Print","22","7","1977-04-05",1390
6872,"Print","70","5","1977-05-01",265
6873,"Print","7","4","1976-12-01",789
6874,"Print","","2","1977-02-01",266
6875,"Print","144","6","1977-06-01",270
6876,"Print","81","6","1977-06-01",516
6877,"Print","49","2","1977-01-01",900
6878,"Print","31","6","1976-11-01",518
6879,"Print","10","3","1977-03-01",273
6880,"Print","39","3","1977-03-01",279
6881,"Print","15","2","1977-01-01",520
6882,"Print","8","3","1977-05-01",280
6883,"Print","23","3","1977-03-01",523
6884,"Print","28","1","1977-03-01",1291
6885,"Print","106","4","1977-04-01",901
6886,"Print","20","2","1977-04-01",1442
6887,"Print","5","1","1977-01-01",525
6888,"Print","","2","1977-03-01",902
6889,"Print","118","1","1977-01-01",287
6890,"Print","","2","1977-03-01",1563
6891,"Print","118","2","1977-02-01",287
6892,"Print","21","11","1976-11-01",288
6893,"Print","77","2","1977-04-01",291
6894,"Print","78","1","1977-05-01",291
6895,"Print","","1","1977-01-01",687
6896,"Print","","1","1977-01-01",530
6897,"Print","22","1","1976-01-01",530
6898,"Print","22","2","1976-03-01",530
6899,"Print","22","3","1976-05-01",530
6900,"Print","23","1","1977-01-01",1393
6901,"Print","","2","1977-02-01",688
6902,"Print","89","9","1977-04-29",795
6903,"Print","70","","1977-01-01",796
6904,"Print","17","1","1977-01-01",294
6905,"Print","88","3","1977-01-01",301
6906,"Print","1","3","1976-05-01",1564
6907,"Print","163","3","1977-03-21",535
6908,"Print","38","3","1977-03-01",905
6909,"Print","19","1-2","1977-01-01",1565
6910,"Print","132","1","1977-01-01",308
6911,"Print","","3","1977-03-01",313
6912,"Print","27","2-3","1976-01-01",800
6913,"Print","31","4","1977-01-01",315
6914,"Print","22","1 Suppl","1975-01-01",695
6915,"Print","85","1","1977-05-01",696
6916,"Print","11","4","1976-01-01",1190
6917,"Print","85","2","1977-04-01",701
6918,"Print","83","3-4","1977-03-01",319
6919,"Print","40","4","1977-04-01",320
6920,"Print","30","1","1977-01-01",1566
6921,"Print","14","1","1977-01-01",321
6922,"Print","99","4","1977-04-01",546
6923,"Print","18","2","1977-03-01",703
6924,"Print","31","4","1976-07-01",806
6925,"Print","19","","1977-01-01",805
6926,"Print","76A","","1977-01-01",323
6927,"Print","76B","","1977-01-01",323
6928,"Print","21","","1977-01-01",1567
6929,"Print","7","1","1977-03-01",551
6930,"Print","81","3","1977-01-01",552
6931,"Print","34","1","1977-03-01",553
6932,"Print","44","4","1976-10-01",1354
6933,"Print","15","5","1977-05-01",1071
6934,"Print","93","6","1977-06-01",326
6935,"Print","39","5","1977-05-04",555
6936,"Print","39","6","1977-05-26",555
6937,"Print","22","4","1977-04-01",811
6938,"Print","34","3","1977-03-01",810
6939,"Print","34","4","1977-04-01",810
6940,"Print","62","5","1977-05-01",1297
6941,"Print","128","2","1977-05-15",328
6942,"Print","128","3","1977-06-01",328
6943,"Print","232","5","1977-05-01",330
6944,"Print","148","6","1976-11-01",813
6945,"Print","133","5","1977-05-01",564
6946,"Print","24","1","1977-01-01",713
6947,"Print","32","4","1977-04-01",816
6948,"Print","26","3","1977-03-01",334
6949,"Print","26","4","1977-04-01",334
6950,"Print","46","6","1977-06-01",338
6951,"Print","9","1","1977-01-01",1196
6952,"Print","38","5","1977-05-01",917
6953,"Print","29","3","1977-05-01",918
6954,"Print","17","12","1976-01-01",567
6955,"Print","18","1","1977-01-01",567
6956,"Print","48","1","1976-01-01",1358
6957,"Print","82","1","1975-01-01",341
6958,"Print","14","2","1977-03-01",920
6959,"Print","36","2","1977-06-01",1568
6960,"Print","38","1","1977-01-01",1569
6961,"Print","28","","1977-01-01",1076
6962,"Print","37","6","1976-11-01",1569
6963,"Print","22","2","1977-01-01",574
6964,"Print","11","4","1977-04-01",575
6965,"Print","106","","1976-01-01",1360
6966,"Print","180","1","1977-04-15",345
6967,"Print","113","5","1977-05-01",346
6968,"Internet","52","4","1977-04-01",347
6969,"Print","36","2","1977-04-01",1570
6970,"Print","137","5","1977-05-01",580
6971,"Print","112","3","1977-04-01",349
6972,"Print","112","6","1977-06-01",354
6973,"Print","39","3","1977-01-01",356
6974,"Print","134","1","1977-01-01",1571
6975,"Print","6","1","1977-01-01",1137
6976,"Print","48","4","1977-04-01",589
6977,"Print","41","1","1977-03-01",927
6978,"Print","19","4","1977-04-01",1201
6979,"Print","17","2","1977-04-01",1
6980,"Print","75","3","1977-04-11",2
6981,"Print","72","2-3","1977-03-01",831
6982,"Print","75","4","1977-04-25",2
6983,"Print","26","10","1977-05-15",3
6984,"Print","26","7","1977-04-01",3
6985,"Print","26","9","1977-05-01",3
6986,"Print","20","4","1977-05-01",1085
6987,"Print","27","2","1977-02-01",4
6988,"Print","27","2A","1977-02-01",4
6989,"Print","26","4","1977-04-01",1140
6990,"Print","27","1","1977-05-01",1140
6991,"Print","52","21","1976-11-15",590
6992,"Print","28","10","1976-10-01",1572
6993,"Print","29","4","1977-04-01",1572
6994,"Print","142","10","1977-05-17",591
6995,"Print","49","5","1977-05-01",5
6996,"Print","4","2","1977-04-01",1206
6997,"Print","35","5","1977-05-01",593
6998,"Print","96","4","1977-04-01",7
6999,"Print","16","10","1977-05-17",10
7000,"Print","16","11","1977-05-31",10
7001,"Print","467","1","1977-05-16",11
7002,"Print","476","2","1977-05-17",11
7003,"Print","482","1","1977-05-12",11
7004,"Print","487","2","1977-05-25",11
7005,"Print","492","1","1977-05-27",11
7006,"Print","7","2","1977-01-01",835
7007,"Print","42","3","1977-03-01",366
7008,"Print","22","2","1977-03-01",12
7009,"Print","31","3-4","1977-01-01",595
7010,"Print","26","1","1977-02-01",596
7011,"Print","16","5","1977-05-01",369
7012,"Print","82","8","1976-08-01",16
7013,"Print","17","5","1977-05-01",17
7014,"Print","130","","1977-05-01",377
7015,"Print","13","2","1977-03-01",1450
7016,"Print","1","6069","1977-04-30",25
7017,"Print","1","6071","1977-05-14",25
7018,"Print","1","6074","1977-06-04",25
7019,"Print","126","2","1977-05-06",26
7020,"Print","126","3","1977-05-13",26
7021,"Print","127","2","1977-05-27",26
7022,"Print","67","3","1977-03-01",1264
7023,"Print","67","5","1977-05-01",1264
7024,"Print","25","2","1977-01-01",597
7025,"Print","23","4","1977-04-01",31
7026,"Print","116","10","1977-05-21",724
7027,"Print","37","7 Pt 1","1977-07-01",32
7028,"Print","55","","1977-05-01",33
7029,"Print","11","4","1977-01-01",933
7030,"Print","29","2","1977-03-15",36
7031,"Print","30","2","1977-05-01",36
7032,"Print","25","5","1977-05-01",1009
7033,"Print","16","3","1977-03-01",37
7034,"Print","284","11","1977-03-14",38
7035,"Print","284","14","1977-04-04",38
7036,"Print","69","4","1976-07-01",1090
7037,"Print","56","1","1977-07-01",727
7038,"Print","76","2","1977-04-15",42
7039,"Print","25","3","1977-03-01",43
7040,"Print","27","3","1977-03-01",384
7041,"Print","28","1","1977-04-01",384
7042,"Print","7","2","1977-03-01",385
7043,"Print","20","2","1977-06-01",1573
7044,"Print","21","6","1977-06-01",386
7045,"Print","2","2","1977-03-01",1458
7046,"Print","52","4","1977-04-01",46
7047,"Print","52","5","1977-05-01",46
7048,"Print","80","1","1977-01-15",728
7049,"Print","81","1","1977-04-15",728
7050,"Print","10","3","1977-01-01",1011
7051,"Print","3","5","1977-05-01",843
7052,"Print","9","","1977-04-01",1574
7053,"Print","5","3","1977-05-01",52
7054,"Print","16","62","1976-01-01",1462
7055,"Print","23","4","1977-01-01",1404
7056,"Print","48","5","1977-05-01",58
7057,"Print","38","6","1977-06-01",390
7058,"Print","13","4","1977-04-01",394
7059,"Print","13","6","1977-06-01",394
7060,"Print","32","5 Suppl 1","1977-01-01",735
7061,"Print","101","1","1977-07-01",63
7062,"Print","8","1","1976-02-01",1575
7063,"Print","17","","1976-10-01",1464
7064,"Print","22","3","1977-01-01",66
7065,"Print","9","2","1977-04-01",847
7066,"Print","14","4","1976-10-01",1576
7067,"Print","75","1","1977-05-02",68
7068,"Print","11","4","1977-04-20",1215
7069,"Print","43","1","1977-05-01",609
7070,"Print","107","1","1977-06-01",71
7071,"Print","24","5","1977-05-01",398
7072,"Print","42","1","1977-06-01",737
7073,"Print","33","4","1977-04-15",401
7074,"Print","33","5","1977-05-15",401
7075,"Print","","6","1976-11-01",612
7076,"Print","31","5","1976-09-01",612
7077,"Print","39","3","1976-05-01",613
7078,"Print","32","4","1977-04-01",73
7079,"Print","76","2","1977-04-15",403
7080,"Print","77","2","1977-05-15",403
7081,"Print","36","7","1977-06-01",848
7082,"Print","28","6","1977-06-01",739
7083,"Print","26","2","1977-03-01",738
7084,"Print","29","3","1976-03-01",1577
7085,"Print","154","5","1977-01-01",1153
7086,"Print","23","1","1977-01-01",1018
7087,"Print","4","1","1976-01-01",1467
7088,"Print","4","2","1976-01-01",1467
7089,"Print","4","2 Suppl","1976-01-01",1467
7090,"Print","4","3","1976-01-01",1467
7091,"Print","4","4","1976-01-01",1467
7092,"Print","4","4 Suppl","1976-01-01",1467
7093,"Print","12","1","1977-01-01",1274
7094,"Print","73","1","1977-07-01",408
7095,"Print","32","1","1977-05-01",1155
7096,"Print","16","4","1976-08-01",409
7097,"Print","30","1-2","1975-07-01",1578
7098,"Print","6","2","1977-01-01",411
7099,"Print","18","2","1976-01-01",1579
7100,"Print","73","1","1977-01-01",86
7101,"Print","31","1","1977-01-01",619
7102,"Print","95","18","1977-05-12",89
7103,"Print","9","2","1977-03-01",1101
7104,"Print","11","10","1976-10-01",1469
7105,"Print","13","","1977-01-01",1580
7106,"Print","151","3","1977-03-01",94
7107,"Print","14","3","1977-03-01",96
7108,"Print","65","1","1977-01-01",623
7109,"Print","16","2","1977-05-01",99
7110,"Print","31","4","1977-04-01",1102
7111,"Print","49","","1977-01-01",857
7112,"Print","16","6","1977-06-01",1414
7113,"Print","52","1","1977-04-20",628
7114,"Print","26","1","1977-01-01",627
7115,"Print","151","5","1977-05-01",94
7116,"Print","16","6","1977-06-01",439
7117,"Print","5","2","1976-03-01",1581
7118,"Print","42","4","1977-04-01",1416
7119,"Print","42","5","1977-05-01",1416
7120,"Print","130","3","1977-06-01",117
7121,"Print","81","3","1977-03-01",118
7122,"Print","252","10","1977-05-25",119
7123,"Print","252","11","1977-06-10",119
7124,"Print","252","12","1977-06-25",119
7125,"Print","91","2","1977-05-01",122
7126,"Print","18","3","1977-05-01",120
7127,"Print","15","5","1977-05-10",859
7128,"Print","59","6","1977-06-01",127
7129,"Print","30","5","1977-05-01",630
7130,"Print","60","4","1977-04-01",130
7131,"Print","59","6","1977-06-01",431
7132,"Print","44","3","1977-05-01",1582
7133,"Print","5","6","1976-09-01",137
7134,"Print","67","12","1976-12-16",1583
7135,"Print","135","6","1977-06-01",140
7136,"Print","66","1","1977-01-01",142
7137,"Print","89","6","1977-06-01",436
7138,"Print","18","3","1977-05-01",143
7139,"Print","73","2","1977-05-01",145
7140,"Print","15","4","1977-04-01",635
7141,"Print","69","5","1977-05-01",150
7142,"Print","99","1","1977-03-01",151
7143,"Print","28","5","1977-05-01",153
7144,"Print","47","1","1977-07-01",154
7145,"Print","9","2","1977-06-01",155
7146,"Print","107","6","1977-06-01",156
7147,"Print","42","12","1977-06-10",157
7148,"Print","63","3","1977-06-01",752
7149,"Print","201","3","1977-06-01",160
7150,"Print","32","1","1977-01-01",443
7151,"Print","266","3","1977-04-01",161
7152,"Print","24","1","1977-02-01",162
7153,"Print","63","1","1977-03-01",1584
7154,"Print","32","3-4","1977-04-22",167
7155,"Print","33","3-4","1977-05-12",167
7156,"Print","111","3","1977-04-15",169
7157,"Print","111","4","1977-04-25",169
7158,"Print","9","3","1977-03-01",450
7159,"Print","58","6","1977-06-01",452
7160,"Print","2","5","1977-05-01",453
7161,"Print","13","2","1977-04-01",173
7162,"Print","237","25","1977-06-20",174
7163,"Print","237","26","1977-06-27",174
7164,"Print","238","1","1977-07-04",174
7165,"Print","30","5","1977-05-01",868
7166,"Print","22","5","1977-05-01",755
7167,"Print","10","2","1977-03-01",1112
7168,"Print","27","1","1977-02-01",457
7169,"Print","39","2","1977-04-01",1113
7170,"Print","20","2","1977-01-01",871
7171,"Print","170","3","1977-03-01",460
7172,"Print","36","5","1977-05-01",873
7173,"Print","36","6","1977-06-01",873
7174,"Print","22","6","1977-06-01",761
7175,"Print","8","2","1977-02-01",875
7176,"Print","74","23","1977-06-08",191
7177,"Print","56","3","1977-03-01",1171
7178,"Print","31","1","1977-01-01",1585
7179,"Print","29","2","1977-03-01",647
7180,"Print","29","3","1977-05-01",647
7181,"Print","16","63","1976-01-01",1283
7182,"Print","1","13","1977-03-26",201
7183,"Print","1","14","1977-04-02",201
7184,"Print","29","7","1977-03-03",965
7185,"Print","60","5","1977-06-01",471
7186,"Print","15","1","1977-03-21",205
7187,"Print","119","16","1977-04-22",654
7188,"Print","296","25","1977-06-23",207
7189,"Print","297","1","1977-07-07",207
7190,"Print","60","3","1977-04-29",475
7191,"Print","","10","1977-03-01",1328
7192,"Print","266","5605","1977-04-28",208
7193,"Print","267","5608","1977-05-19",208
7194,"Print","20","2","1977-01-01",1042
7195,"Print","16","5","1977-05-01",213
7196,"Print","142","5","1977-05-01",215
7197,"Print","85","582","1977-02-23",481
7198,"Print","70","3","1977-03-01",1586
7199,"Print","33","5-6","1976-01-01",770
7200,"Print","7","2","1976-01-01",771
7201,"Print","7","3","1976-01-01",771
7202,"Print","16","2","1977-01-01",1432
7203,"Print","2","3","1976-09-01",1587
7204,"Print","11","6","1977-06-01",221
7205,"Print","59","6","1977-06-01",485
7206,"Print","11","2","1977-03-01",774
7207,"Print","","3","1977-03-01",773
7208,"Print","6","19","1977-05-07",226
7209,"Print","4","1","1977-01-01",972
7210,"Print","4","3","1977-03-01",972
7211,"Print","4","4","1977-04-01",972
7212,"Print","73","18","1977-05-05",1483
7213,"Print","26","3","1977-05-01",1045
7214,"Print","15","4","1976-01-01",1588
7215,"Print","144","18","1977-05-05",486
7216,"Print","144","20","1977-05-19",1589
7217,"Print","12","4","1976-07-01",490
7218,"Print","74","5","1977-05-01",231
7219,"Print","13","1","1977-01-01",490
7220,"Print","155","2","1977-06-01",493
7221,"Print","8","3","1976-06-01",1590
7222,"Print","8","5","1976-10-01",1590
7223,"Print","8","6","1976-12-01",1590
7224,"Print","9","2","1977-02-01",1590
7225,"Print","9","3","1977-03-01",1590
7226,"Print","9","4","1977-04-01",1590
7227,"Print","32","3","1977-03-01",234
7228,"Print","276","947","1977-01-25",496
7229,"Print","276","949","1977-01-25",496
7230,"Print","25","2","1977-02-01",497
7231,"Print","30","1","1977-01-01",1117
7232,"Print","40","3 Pt 2","1977-06-01",239
7233,"Print","3","","1977-01-01",1591
7234,"Print","10","","1977-01-01",1592
7235,"Print","169","1","1977-04-29",255
7236,"Print","29","2","1977-04-01",257
7237,"Print","28","2","1977-04-01",1593
7238,"Print","32","9","1977-05-01",786
7239,"Print","","351","1977-03-01",1594
7240,"Print","29","1","1977-01-01",1595
7241,"Print","27","11","1977-02-21",506
7242,"Print","39","1-2","1976-01-01",1596
7243,"Print","47","2","1977-03-01",1056
7244,"Print","79","5","1977-05-01",1597
7245,"Print","85","4","1977-05-01",259
7246,"Print","12","3","1977-01-01",897
7247,"Print","3","1","1977-01-01",510
7248,"Print","","suppl 5","1977-01-01",677
7249,"Print","107","18","1977-05-07",677
7250,"Print","196","4296","1977-06-17",512
7251,"Print","197","4298","1977-07-01",512
7252,"Print","53","10","1977-03-09",679
7253,"Print","1","1","1975-01-01",1598
7254,"Print","4","1","1977-01-01",1599
7255,"Print","1","3","1975-07-01",1598
7256,"Print","77","19","1977-05-18",271
